file_type,file_type_code,size_bytes,entropy,printable_ratio,null_ratio,control_ratio,suspicious_keyword_hits,script_keyword_hits,url_count,base64_blob_count,has_mz,has_pdf,has_zip,is_json_valid,pe_section_count,pdf_js_count,pdf_openaction_count,pdf_embedded_count,doc_has_macro,doc_has_external_link,doc_has_embedding,json_command_fields,json_suspicious_values,text_length,label
pdf,1,17408,5.68,0.31,0.0,0.01,7,7,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,514,1
pdf,1,2048,5.28,0.58,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,420,1
pdf,1,10240,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,712,1
pdf,1,12288,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,420,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,335,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,287,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,359,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,407,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,311,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,7,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,335,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,7,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,263,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,7,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,383,1
pdf,1,-1024,6.48,0.31,0.0,0.01,11,11,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,503,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,335,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,239,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,263,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,8,1,0,0,1,0,0,0,7,1,0,0,0,0,0,0,623,1
pdf,1,-1024,5.1,0.31,0.0,0.01,4,6,3,0,0,1,0,0,0,4,3,0,0,0,0,0,0,527,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,239,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,8,1,0,0,1,0,0,0,7,1,0,0,0,0,0,0,431,1
pdf,1,-1024,5.1,0.31,0.0,0.01,4,6,3,0,0,1,0,0,0,4,3,0,0,0,0,0,0,527,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,7,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,503,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,263,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,335,1
pdf,1,-1024,5.1,0.31,0.0,0.01,4,4,2,0,0,1,0,0,0,4,2,0,0,0,0,0,0,407,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,287,1
pdf,1,-1024,6.48,0.31,0.0,0.01,11,11,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,455,1
pdf,1,-1024,5.38,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,1,0,0,0,0,0,311,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,455,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,7,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,311,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,695,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,7,3,0,0,1,0,0,0,5,3,0,0,0,0,0,0,3047,1
pdf,1,-1024,5.1,0.31,0.0,0.01,4,6,3,0,0,1,0,0,0,4,3,0,0,0,0,0,0,527,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,503,1
pdf,1,-1024,6.48,0.31,0.0,0.01,11,12,1,0,0,1,0,0,0,11,1,0,0,0,0,0,0,575,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,7,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,359,1
pdf,1,-1024,5.1,0.31,0.0,0.01,4,6,3,0,0,1,0,0,0,4,3,0,0,0,0,0,0,527,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,287,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2903,1
pdf,1,-1024,6.48,0.31,0.0,0.01,11,13,2,0,0,1,0,0,0,11,2,0,0,0,0,0,0,647,1
pdf,1,-1024,5.46,0.31,0.0,0.01,6,6,0,0,0,1,0,0,0,6,0,4,0,0,0,0,0,479,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,407,1
pdf,1,-1024,5.76,0.31,0.0,0.01,6,6,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,503,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,263,1
pdf,1,-1024,8.3,0.31,0.0,0.01,38,38,10,0,0,1,0,0,0,38,10,0,0,0,0,0,0,2855,1
pdf,1,-1024,6.48,0.31,0.0,0.01,11,11,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,647,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,431,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,8,1,0,0,1,0,0,0,7,1,0,0,0,0,0,0,383,1
pdf,1,-1024,5.1,0.31,0.0,0.01,4,5,2,0,0,1,0,0,0,4,2,0,0,0,0,0,0,263,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,335,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,695,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,8,1,0,0,1,0,0,0,7,1,0,0,0,0,0,0,479,1
pdf,1,-1024,5.1,0.31,0.0,0.01,6,6,4,0,0,1,0,0,0,4,4,2,0,0,0,0,0,455,1
pdf,1,-1024,5.1,0.31,0.0,0.01,4,4,2,0,0,1,0,0,0,4,2,0,0,0,0,0,0,335,1
pdf,1,-1024,5.34,0.31,0.0,0.01,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,503,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,647,1
pdf,1,-1024,5.68,0.31,0.0,0.01,7,8,1,0,0,1,0,0,0,7,1,0,0,0,0,0,0,551,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,599,1
pdf,1,-1024,5.1,0.31,0.0,0.01,4,4,2,0,0,1,0,0,0,4,2,0,0,0,0,0,0,335,1
pdf,1,251904,5.28,0.58,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,748,1
pdf,1,270336,5.28,0.31,0.0,0.01,5,6,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,540,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,7,3,0,0,1,0,0,0,5,3,0,0,0,0,0,0,3119,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,7,3,0,0,1,0,0,0,5,3,0,0,0,0,0,0,3143,1
pdf,1,-1024,5.1,0.31,0.0,0.01,4,5,1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,4679,1
pdf,1,-1024,5.28,0.31,0.0,0.01,5,6,3,0,0,1,0,0,0,5,3,0,0,0,0,0,0,3119,1
pdf,1,234496,4.2,0.31,0.0,0.01,-1,-1,-2,0,0,1,0,0,0,0,-2,-3,0,0,0,0,0,253,1
pdf,1,130048,4.64,0.31,0.0,0.01,1,1,-2,0,0,1,0,0,0,2,-2,-3,0,0,0,0,0,151,1
pdf,1,19456,4.64,0.31,0.0,0.01,1,1,-2,0,0,1,0,0,0,2,-2,-3,0,0,0,0,0,19,1
pdf,1,106496,4.2,0.31,0.0,0.01,-1,-1,-2,0,0,1,0,0,0,0,-2,-3,0,0,0,0,0,152,1
pdf,1,167936,4.2,0.31,0.0,0.01,-1,-1,-2,0,0,1,0,0,0,0,-2,-3,0,0,0,0,0,212,1
pdf,1,193536,4.64,0.31,0.0,0.01,1,1,-2,0,0,1,0,0,0,2,-2,-3,0,0,0,0,0,213,1
pdf,1,182272,4.2,0.31,0.0,0.01,-1,-1,-2,0,0,1,0,0,0,0,-2,-3,0,0,0,0,0,202,1
pdf,1,405504,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4765,0
pdf,1,375808,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5439,0
pdf,1,32768,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1434,0
pdf,1,68608,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6315,0
pdf,1,67584,4.3,0.31,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1749,0
pdf,1,336896,4.36,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1456,0
pdf,1,91136,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1128,0
pdf,1,39936,5.14,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1226,0
pdf,1,75776,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1428,0
pdf,1,43008,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1884,0
pdf,1,47104,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2555,0
pdf,1,47104,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1442,0
pdf,1,47104,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2585,0
pdf,1,43008,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,0
pdf,1,59392,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1976,0
pdf,1,50176,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1739,0
pdf,1,47104,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2587,0
pdf,1,97280,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1265,0
pdf,1,31744,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1231,0
pdf,1,31744,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1399,0
pdf,1,34816,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4087,0
pdf,1,72704,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2433,0
pdf,1,49152,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1756,0
pdf,1,83968,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2409,0
pdf,1,47104,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019,0
pdf,1,32768,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1726,0
pdf,1,35840,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1401,0
pdf,1,52224,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1713,0
pdf,1,54272,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2037,0
pdf,1,35840,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2247,0
pdf,1,31744,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1281,0
pdf,1,46080,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1941,0
pdf,1,68608,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2073,0
pdf,1,39936,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2039,0
pdf,1,44032,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2381,0
pdf,1,45056,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2130,0
pdf,1,46080,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2348,0
pdf,1,31744,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1725,0
pdf,1,39936,4.54,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,844,0
pdf,1,340992,4.4,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3812,0
pdf,1,396288,4.4,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3992,0
pdf,1,48128,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4112,0
pdf,1,50176,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1967,0
pdf,1,40960,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1932,0
pdf,1,52224,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1570,0
pdf,1,39936,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1749,0
pdf,1,44032,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1952,0
pdf,1,31744,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1725,0
pdf,1,40960,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1707,0
pdf,1,43008,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1872,0
pdf,1,93184,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1710,0
pdf,1,420864,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6939,0
pdf,1,338944,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1961,0
pdf,1,32768,4.72,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,879,0
pdf,1,74752,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2344,0
pdf,1,56320,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2160,0
pdf,1,35840,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1810,0
pdf,1,76800,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1499,0
pdf,1,34816,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1965,0
pdf,1,96256,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3140,0
pdf,1,51200,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1888,0
pdf,1,79872,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6368,0
pdf,1,51200,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2278,0
pdf,1,38912,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1687,0
pdf,1,412672,4.36,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2097,0
pdf,1,410624,4.48,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3127,0
pdf,1,323584,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6305,0
pdf,1,92160,4.6,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1028,0
pdf,1,396288,4.3,0.58,0.0,0.01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2601,0
pdf,1,415744,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5551,0
pdf,1,51200,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2253,0
pdf,1,57344,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2553,0
pdf,1,55296,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2351,0
pdf,1,38912,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1962,0
pdf,1,94208,4.3,0.31,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,406,0
pdf,1,61440,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2328,0
pdf,1,35840,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1179,0
pdf,1,37888,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1564,0
pdf,1,64512,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2329,0
pdf,1,94208,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3210,0
pdf,1,52224,5.2,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1722,0
pdf,1,36864,4.96,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1559,0
pdf,1,33792,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4500,0
pdf,1,73728,5.44,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1304,0
pdf,1,409600,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13977,0
pdf,1,68608,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1851,0
pdf,1,97280,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2475,0
pdf,1,49152,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2865,0
pdf,1,397312,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4674,0
pdf,1,359424,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8431,0
pdf,1,64512,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1204,0
pdf,1,71680,5.32,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1674,0
pdf,1,79872,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1523,0
pdf,1,64512,5.2,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1655,0
pdf,1,84992,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3364,0
pdf,1,73728,5.32,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1678,0
pdf,1,95232,5.86,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2316,0
pdf,1,38912,4.9,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1304,0
pdf,1,40960,4.9,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1205,0
pdf,1,46080,5.02,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1287,0
pdf,1,80896,5.5,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2105,0
pdf,1,41984,4.9,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1349,0
pdf,1,59392,5.14,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1570,0
pdf,1,37888,4.84,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1266,0
pdf,1,43008,4.54,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,867,0
pdf,1,391168,4.6,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2217,0
pdf,1,69632,4.96,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1442,0
pdf,1,80896,4.36,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1538,0
pdf,1,384000,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15132,0
pdf,1,380928,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15396,0
pdf,1,322560,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7851,0
pdf,1,84992,5.2,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6741,0
pdf,1,50176,4.84,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3356,0
pdf,1,58368,4.3,0.58,0.0,0.01,0,2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1732,0
pdf,1,99328,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2058,0
pdf,1,361472,4.3,0.31,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,858,0
pdf,1,419840,4.3,0.31,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1074,0
pdf,1,329728,4.3,0.31,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,978,0
pdf,1,350208,4.3,0.31,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,954,0
pdf,1,351232,4.3,0.31,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,930,0
pdf,1,56320,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5601,0
pdf,1,89088,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1885,0
pdf,1,79872,4.36,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1483,0
pdf,1,36864,4.42,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2062,0
pdf,1,36864,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0
pdf,1,46080,4.6,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1587,0
pdf,1,317440,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,24275,0
pdf,1,63488,4.42,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2408,0
pdf,1,55296,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1497,0
pdf,1,90112,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4023,0
pdf,1,88064,4.3,0.31,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,953,0
pdf,1,39936,4.42,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1749,0
pdf,1,39936,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1791,0
pdf,1,38912,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4979,0
pdf,1,40960,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1695,0
pdf,1,55296,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1266,0
pdf,1,46080,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1911,0
pdf,1,95232,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2802,0
pdf,1,71680,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2727,0
pdf,1,56320,4.3,0.58,0.0,0.01,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1478,0
pdf,1,75776,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,906,0
pdf,1,52224,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2990,0
pdf,1,55296,4.3,0.58,0.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2803,0
